statecode,latitude,longitude
FL,25.579693,-80.478141
TX,31.420692,-100.439808
NM,32.384304,-104.222569
WI,42.605604,-88.720039
IA,42.00892,-93.587201
MN,45.248883,-93.022763
IN,38.651864,-87.13343
CO,32.516013,-95.800033
TX,35.562744,-100.969049
TX,32.80387,-98.13695
TX,31.21272,-101.958983
MN,44.314984,-93.963928
WA,46.263919,-119.081873
WA,46.263919,-119.081873
GA,34.059106,-84.721456
FL,30.351232,-81.554251
WI,43.009447,-89.73107
GA,32.307935,-81.87355
SC,33.580764,-81.719022
GA,33.480582,-82.315147
NC,35.951619,-78.106207
PA,41.102021,-75.960206
MO,39.069112,-93.733965
WI,45.3967,-92.5843
IA,41.814568,-90.241448
IL,39.288822,-90.406294
IL,39.288822,-90.406294
IL,39.288822,-90.406294
KS,37.037595,-100.904979
AL,32.619909,-85.395096
AZ,32.189785,-110.97411
FL,28.18251,-81.82397
PA,40.934626,-76.047231
PA,40.108069,-79.378477
NE,40.06046,-95.601998
MN,45.102084,-95.04345
VA,38.990488,-77.458256
MI,46.464375,-90.167453
MI,46.464375,-90.167453
MI,46.464375,-90.167453
MI,46.464375,-90.167453
MI,46.464375,-90.167453
GA,34.435329,-83.631
IA,41.662097,-93.50048
WA,46.321687,-122.912143
MO,40.130989,-95.243152
IA,42.793369,-96.17327
TX,30.891537,-102.277996
TX,31.979517,-102.111939
IL,41.742816,-88.3759
TN,36.019727,-86.57831
FL,27.243478,-80.813475
WI,44.515303,-88.041514
TN,35.163392,-85.248889
PA,40.085546,-76.380626
WI,43.623333,-87.77435
IA,37.914413,-89.821207
TX,29.23247,-99.75227
UT,39.68574,-111.83813
UT,39.68574,-111.83813
WI,44.806645,-91.447557
IL,39.837502,-89.52515
IL,39.837502,-89.52515
IL,39.837502,-89.52515
TX,32.304533,-101.887089
IA,42.3993,-94.6314
TX,29.306575,-98.389581
MI,46.48098,-90.05081
MI,46.48098,-90.05081
MI,46.48098,-90.05081
MI,46.48098,-90.05081
MI,46.48098,-90.05081
MN,45.08113,-94.18944
WI,44.85058,-87.356002
MN,46.83375,-92.20718
AR,34.908667,-91.197027
AR,34.912544,-91.196219
OK,35.594066,-97.436685
OH,41.025996,-81.8638
AL,31.54952,-87.87937
AL,31.9169,-87.741
NC,36.274651,-76.97579
MD,39.377645,-76.816283
PA,39.80852,-76.475234
PA,40.526379,-75.782249
MA,41.720563,-71.154214
KS,39.099792,-94.578559
OH,41.714782,-81.258129
TX,32.748261,-98.010729
GA,32.37652,-82.06254
TX,35.221371,-101.817125
WI,43.535892,-87.816945
TX,33.256627,-97.177199
WI,45.8225,-91.8917
TX,32.41744,-99.526874
TX,33.765336,-96.585465
NY,43.116873,-76.217897
KY,36.987218,-84.109044
SC,33.606494,-81.843587
LA,32.508438,-92.191559
TX,31.496372,-93.628188
LA,30.400652,-89.727699
OH,41.7572,-81.0466
MO,37.98581,-91.674667
TX,32.897054,-96.461382
KY,38.080977,-85.700485
SD,45.45854,-98.477759
FL,28.851286,-82.488716
GA,32.190123,-81.193176
AL,33.158761,-86.270318
WI,44.568364,-91.663675
IA,41.541996,-93.996684
MN,43.666381,-92.988931
PA,40.019,-78.4846
TX,32.161085,-94.319046
TN,35.730569,-84.388863
IL,41.329021,-105.610322
OH,26.83499,-81.132003
IL,41.484026,-87.927676
TX,37.660725,-113.07007
GA,31.137062,-81.57001
NE,40.971433,-96.388354
WY,43.172947,-111.018629
AZ,34.253365,-111.321875
AZ,35.19768,-111.649598
FL,27.432319,-82.539085
FL,25.850305,-80.177313
TX,31.65446,-94.68071
TX,31.058307,-104.546494
IL,40.541664,-88.998009
IL,40.541664,-88.998009
IA,41.393577,-91.087977
TX,27.6597,-99.5866
TX,32.965234,-97.694774
OH,41.803943,-80.94799
IN,41.14273,-87.26925
GA,30.680712,-83.218989
MN,43.631871,-95.588039
UT,39.21229,-111.00586
TX,33.023701,-96.518836
IN,39.429302,-86.441463
KY,36.820464,-87.504479
SC,33.204267,-79.986831
TX,32.394188,-97.210652
KS,39.067996,-96.287874
OH,39.723345,-82.986687
PA,41.193249,-79.428062
TN,35.019554,-85.38047
MO,38.857809,-94.514881
OK,34.65699,-99.334514
TX,31.99662,-106.586165
GA,30.84591,-83.3333
IN,40.746056,-86.367209
MO,36.890851,-89.538412
OH,39.650521,-83.544725
NY,42.633174,-73.77851
TX,33.91134,-98.503576
MN,45.086131,-93.732269
AL,32.619909,-85.395096
NY,43.106771,-76.184919
TX,32.02664,-102.144616
AR,33.5121,-93.95
AR,34.98165,-90.90405
TX,31.216795,-99.846842
OH,41.033155,-81.864175
MN,44.4618,-96.2479
OH,40.897758,-82.661937
OH,40.285532,-81.565435
VA,38.357008,-78.926897
MS,34.731241,-90.376572
MO,37.893432,-90.680306
OH,40.550113,-81.498868
OH,40.812017,-81.844626
OH,40.693918,-81.701506
OH,40.7466,-82.799503
AR,34.329609,-92.382747
TN,36.207007,-82.351683
GA,31.5411,-84.1103
FL,30.718948,-85.019492
NY,44.978707,-73.451564
MS,34.973786,-89.866652
NJ,40.5674,-74.54376
MD,39.601242,-77.805619
NC,35.593329,-78.599732
VA,37.099523,-80.512347
FL,30.463245,-81.673875
IL,41.727416,-88.443037
IA,41.046179,-95.82482
TX,31.920396,-102.342255
TX,31.462762,-100.442601
NC,35.65626,-77.36551
UT,40.719988,-112.077019
NE,41.135824,-102.943638
WI,42.69188,-88.503467
IA,42.482506,-95.822588
FL,28.577578,-81.570803
TX,32.741027,-100.917721
KS,39.841326,-95.692087
DE,38.70021,-75.58984
FL,28.080204,-81.964234
NM,35.004483,-105.740077
WI,44.275902,-87.787583
FL,26.418778,-81.426166
SC,34.886068,-82.067002
FL,27.138619,-82.457501
TN,36.32443,-86.701766
SC,34.958218,-81.009247
DE,38.654735,-75.593733
ME,44.76151,-69.564908
AR,33.588466,-92.074134
TX,32.395519,-96.241797
TX,31.064213,-98.161489
TX,31.534705,-97.129134
TX,33.144605,-94.159844
TX,32.451767,-94.708863
TX,33.661076,-95.507744
TX,31.600201,-97.086669
TX,33.685444,-95.553977
TX,31.733993,-98.966305
TX,33.198624,-101.378508
TX,32.125899,-99.165221
TX,31.153844,-97.014561
TX,31.430635,-97.784783
ND,48.309522,-102.421757
ND,48.101447,-98.850175
ND,46.893195,-98.681668
ND,47.645976,-99.637192
ND,48.397478,-102.928124
WY,44.284429,-105.429322
ND,46.966985,-96.872485
SC,34.257964,-82.089541
UT,40.765963,-112.025189
MS,31.260015,-90.47933
FL,30.390234,-84.79819
FL,30.443214,-85.045837
AZ,34.91601,-110.15486
UT,39.6798,-110.86102
ID,44.012348,-116.923464
ID,43.97423,-116.912935
MS,34.43835,-88.675911
MS,30.681448,-88.068907
MD,38.902981,-76.839646
TX,29.6065,-98.0128
TX,29.523409,-98.806767
SC,32.93324,-80.05463
GA,32.330143,-81.39209
NC,36.061629,-79.38283
TX,31.48243,-97.28754
CT,41.4905,-72.809815
MS,34.699895,-89.965146
TX,26.327781,-98.146358
TX,32.7202,-102.65754
TX,27.880831,-97.209486
IN,40.743105,-85.132442
MS,31.3627,-89.3516
PA,41.77621,-76.792313
AL,31.112386,-86.092203
NJ,40.758187,-74.053339
KY,37.143201,-85.302223
OK,35.509464,-97.937695
NC,35.919189,-76.239393
NC,35.789228,-77.633659
GA,32.54174,-82.86027
TX,41.522445,-83.637511
MS,34.85153,-89.663454
MI,42.427486,-83.313451
OK,35.72777,-96.83464
OK,41.293421,-89.086355
OK,34.64171,-97.17332
ND,48.446757,-101.723895
TX,33.48724,-101.94009
TX,35.207622,-101.653811
AZ,33.405444,-110.858736
IL,41.549233,-87.96687
IL,41.549233,-87.96687
NC,35.824816,-80.860411
MS,34.322629,-89.037913
OH,41.273009,-82.054574
IL,41.598447,-88.00563
IL,41.598447,-88.00563
IL,41.598447,-88.00563
IL,41.598447,-88.00563
IL,41.598447,-88.00563
IL,41.598447,-88.00563
IL,41.822599,-87.744501
IL,41.822599,-87.744501
GA,32.420093,-81.798073
WI,45.394666,-92.161711
PA,40.667955,-80.324783
IN,39.310728,-85.96608
IN,40.219005,-85.560335
IN,39.701586,-86.074155
IL,42.10297,-88.36038
KY,37.342146,-83.791998
OH,41.370497,-81.064156
TX,32.96041,-96.343227
TN,35.01996,-89.90396
IN,41.056265,-86.424172
KS,39.755563,-99.309701
KY,36.95356,-86.50898
GA,33.108174,-84.342385
PA,40.45,-76.51221
TX,32.467944,-99.989806
VA,36.908,-76.89575
TX,30.1409,-94.4043
GA,32.3763,-82.5909
GA,31.538549,-82.810079
OK,36.8754,-97.0563
AR,36.084534,-91.06314
AR,36.257251,-90.9732
TN,35.756619,-84.092365
MS,31.553162,-88.530998
NJ,40.519536,-74.632212
TX,26.165537,-97.838795
FL,30.0534,-82.0689
TX,31.537398,-97.129814
OK,34.807759,-91.88861
AR,35.940019,-91.548022
TX,29.652864,-97.660124
MS,32.147631,-90.113012
AL,32.446327,-86.213373
LA,30.074034,-90.564635
OH,41.331215,-83.051104
NC,34.258297,-78.065528
IN,41.724457,-85.926742
CT,41.179102,-73.181018
OK,41.179352,-85.074592
IL,41.641101,-87.660901
NJ,40.91472,-75.078516
OH,41.05268,-80.58517
MO,38.8218,-90.509614
MO,38.773591,-90.398948
MO,38.773591,-90.398948
MS,33.787331,-89.840392
TX,31.01202,-96.508135
NV,39.520488,-119.626299
GA,30.951081,-84.512389
IL,41.90706,-87.920133
IL,41.90706,-87.920133
IL,41.666391,-87.752566
IL,41.666391,-87.752566
NC,35.481939,-78.234935
SC,33.176199,-79.915893
ON,44.198781,-79.659901
ON,44.198781,-79.659901
ON,44.198781,-79.659901
ON,44.198781,-79.659901
ON,44.198781,-79.659901
ON,44.198781,-79.659901
NY,43.05504,-76.55744
WY,44.018492,-107.956681
VA,37.050692,-78.945665
AL,33.603578,-85.999194
MN,48.568976,-93.352524
NJ,40.73337,-74.146404
WV,39.050912,-78.976125
MS,34.355319,-89.520841
MS,34.831186,-89.583099
SC,34.197718,-80.276103
SC,33.966497,-80.38435
NC,35.737557,-79.000958
WY,43.761442,-105.475306
IL,41.718714,-87.806696
IL,41.718714,-87.806696
TX,33.737378,-101.840821
IL,37.840937,-88.609299
VA,37.180791,-75.969348
MD,38.849692,-75.815419
MD,39.30243,-76.543483
DE,38.614425,-75.203482
MD,39.485597,-76.665689
PA,40.044591,-75.002231
MD,44.921213,-69.260319
KY,38.051754,-85.69826
LA,32.446569,-91.493377
TN,35.021158,-89.879176
GA,33.973112,-85.002794
MI,42.343569,-83.216871
MI,42.343569,-83.216871
ME,44.044044,-69.512763
NC,36.122093,-77.173942
IL,42.09336,-88.257758
VA,36.6959,-76.5999
MS,34.155221,-88.665234
VA,37.258014,-77.398399
GA,32.578514,-84.5531
TX,33.632232,-95.55833
TN,35.190783,-87.047162
IL,44.29502,-105.527734
TX,31.74194,-99.331328
SC,32.931138,-79.819843
SC,32.970778,-80.20873
IN,41.643758,-86.294748
NY,42.71883,-78.0023
NC,34.775463,-79.326032
IA,41.888677,-91.068587
MD,39.452777,-76.30435
NY,40.823743,-73.877813
GA,32.300536,-84.780767
OK,36.120184,-97.898396
OH,41.675245,-83.697535
TX,30.201187,-94.082355
GA,30.870929,-83.955688
FL,30.108683,-82.948329
FL,29.945853,-82.425377
FL,30.713786,-85.186025
FL,30.716935,-85.186171
VT,44.921665,-73.110066
TX,29.973473,-94.024618
TX,33.190579,-101.378194
GA,34.101964,-84.927661
TX,32.136185,-101.80743
AL,32.207195,-88.054705
MS,31.585849,-89.238471
MO,37.00112,-91.683627
FL,27.69862,-80.903248
AL,33.997123,-86.087257
FL,28.398507,-82.659835
GA,32.800196,-81.949471
IL,41.820539,-88.203706
IL,41.820539,-88.203706
IL,42.249877,-88.287283
IL,42.249877,-88.287283
IL,42.342755,-88.238919
IL,42.342755,-88.238919
KY,38.198891,-85.622971
IL,41.827617,-87.742829
IL,41.827617,-87.742829
IL,41.827617,-87.742829
IL,41.827617,-87.742829
TN,36.132374,-86.402694
TN,35.980133,-86.576108
IN,39.35382,-85.50764
MO,39.385551,-94.78947
IN,38.958394,-85.880847
FL,25.845161,-80.266122
NE,41.401332,-99.665068
OH,41.382787,-82.107236
OK,34.607965,-96.424124
TX,28.375738,-99.648795
GA,31.321843,-82.218448
OH,40.755261,-82.795186
ID,42.692181,-114.443677
TX,29.140728,-98.90581
FL,30.193424,-85.824704
IL,41.441622,-88.210327
IL,41.441622,-88.210327
IN,38.9151,-86.9189
WA,46.448459,-120.431139
KY,37.765042,-84.317224
WA,46.3757,-120.3327
LA,30.811939,-92.666911
MI,42.258613,-84.756542
IL,42.1326,-88.2573
IL,42.1326,-88.2573
IL,42.1326,-88.2573
IL,42.345244,-88.071203
IL,42.345244,-88.071203
IL,42.345244,-88.071203
IL,41.90031,-88.73919
IN,40.464049,-86.840156
LA,32.063591,-93.567675
NE,41.777074,-99.126438
NE,41.107996,-100.726163
NE,41.211006,-98.451319
NE,40.922296,-98.346373
CA,32.651114,-116.196654
TX,32.40165,-98.81972
ME,44.251,-70.2591
ME,44.316591,-70.545912
GA,31.04455,-84.88237
IN,40.277021,-85.368148
TX,30.24321,-94.20871
TX,30.132332,-94.2535
IL,41.11983,-87.867235
OH,38.846487,-82.147161
TX,31.778193,-102.369063
OK,36.219509,-95.838577
OK,35.919156,-96.001387
SC,34.419582,-79.415939
TX,31.434299,-97.713497
FL,24.713179,-81.089494
NC,34.131746,-78.096449
NC,34.551134,-78.784802
NC,35.837795,-78.67252
FL,30.569851,-81.836631
IL,42.266853,-89.003321
IL,42.266853,-89.003321
IL,42.24302,-88.976825
FL,27.916,-81.5897
FL,25.775059,-80.26424
CO,39.740304,-104.988412
UT,40.651186,-79.934403
NJ,40.57823,-74.225659
NC,34.733511,-78.792199
MS,32.278826,-90.156822
GA,32.146806,-81.177455
AL,33.371575,-85.705494
TX,31.788586,-97.581004
MS,32.861545,-89.449762
UT,37.600565,-113.163114
IL,41.98734,-88.031341
IL,41.98734,-88.031341
IL,41.98734,-88.031341
IL,41.98734,-88.031341
UT,38.589123,-109.561713
IL,41.87072,-87.876873
IL,41.87072,-87.876873
IL,41.87072,-87.876873
IL,41.87072,-87.876873
IL,41.87072,-87.876873
MD,39.701271,-77.329318
PA,41.768328,-78.027272
PA,40.21335,-79.593549
PA,39.7363,-77.72586
NC,35.704325,-81.266925
OH,41.133318,-80.73829
PA,41.70992,-78.693672
VA,37.53009,-77.326628
TN,35.620417,-85.883002
SC,34.939913,-82.232673
FL,26.761393,-81.447515
FL,26.611802,-81.8056
MT,45.763648,-111.188355
AZ,34.977639,-110.072713
PA,40.188236,-77.239616
AZ,34.132537,-109.277103
IL,41.684117,-88.069735
IL,41.684117,-88.069735
TX,26.249206,-97.726688
AZ,34.249157,-110.044153
ND,46.840919,-100.876205
AL,34.778579,-86.582358
AL,34.791956,-86.668054
TX,32.70538,-100.870515
MO,37.0906,-93.8013
MN,34.019326,-117.81567
PA,40.6399,-76.09053
IN,39.6663,-86.0819
NM,33.394558,-104.558702
CO,39.743012,-104.435506
TX,26.158091,-97.907561
UT,37.1105,-113.56276
IN,41.4594,-87.0361
OK,35.478259,-98.355944
CO,40.402771,-104.681102
NM,32.241265,-107.420128
TX,32.619176,-96.824406
TX,35.193558,-101.707408
TX,32.563251,-96.665196
MO,37.006245,-94.568211
OH,40.423078,-82.826019
AZ,32.322553,-109.502273
AZ,32.322553,-109.502273
AZ,32.322553,-109.502273
IL,41.661439,-88.488879
IL,41.661439,-88.488879
IL,41.365413,-89.125554
IL,41.365413,-89.125554
IL,41.365413,-89.125554
IL,41.365413,-89.125554
IL,41.365413,-89.125554
SC,34.418898,-79.412282
AR,35.16494,-90.175794
MN,43.630577,-95.58577
IN,38.783708,-85.373689
UT,38.971099,-112.323808
PA,39.89671,-80.175846
MO,40.074611,-93.597427
MO,39.170781,-91.895267
NC,35.005481,-78.967587
MO,38.775311,-93.768517
MO,37.695161,-92.629807
MO,40.0204,-92.4803
MO,36.989079,-91.963505
NJ,40.845189,-74.00885
MO,40.052946,-94.523503
MO,39.223913,-92.847698
MO,39.446401,-92.415756
MO,38.631886,-92.58276
MO,36.966887,-93.689686
NJ,40.754715,-74.055628
MO,40.139827,-95.237333
IA,40.721018,-92.86742
MO,40.186352,-93.124205
MO,38.363179,-93.711487
MO,36.591247,-90.246616
MO,39.421417,-91.087577
MO,40.436973,-95.375162
MO,39.702354,-92.037559
MO,38.366516,-93.779175
SD,44.096545,-102.829834
MO,36.737298,-90.400518
OK,33.92381,-94.7687
NV,36.664392,-114.568008
NE,40.164255,-97.576557
ID,42.776794,-112.859574
OH,40.944485,-82.359005
FL,30.7849,-86.684
TX,31.471581,-98.569043
GA,32.124945,-81.387081
TN,36.187697,-86.409444
MS,32.542508,-95.755433
MI,41.796915,-85.661211
MI,41.796915,-85.661211
CO,40.162088,-104.976534
WV,39.469224,-77.955096
AL,30.887797,-88.025839
TN,35.467,-84.652
CO,38.995129,-110.185162
TX,29.357512,-98.130647
GA,34.34452,-84.05263
WI,43.499563,-87.833723
WA,46.617408,-120.493536
WA,46.617408,-120.493536
WA,46.617408,-120.493536
CO,39.0696,-108.571412
CO,39.0696,-108.571412
AZ,32.266928,-109.847324
MS,30.923614,-88.514251
CT,41.833368,-72.604811
IL,41.577612,-87.580526
IL,41.577612,-87.580526
IL,41.577612,-87.580526
MS,32.138123,-90.281189
SC,33.9677,-80.441883
WI,44.94047,-91.386459
NY,43.296993,-73.681747
NY,43.106049,-75.238939
NY,43.106049,-75.238939
PA,40.990603,-75.142421
NV,39.534899,-119.741139
IL,42.280494,-87.906091
IL,42.280494,-87.906091
LA,30.478381,-92.073696
TX,32.470868,-100.40531
TX,33.205178,-98.152641
TX,34.733203,-100.542859
NV,40.849623,-115.746985
AL,33.600706,-86.319986
IL,39.142081,-88.534074
IL,39.142081,-88.534074
TX,33.455714,-94.130083
WV,39.359895,-77.865925
KY,38.194946,-83.480201
OH,41.2589,-80.8686
NE,40.748596,-99.740548
IN,39.778711,-85.983636
MO,39.193741,-93.366652
MT,45.83209,-109.96154
MO,37.743748,-89.873367
AR,35.6975,-90.0413
MI,46.2762,-87.4146
MO,37.952772,-90.072121
WV,38.659502,-80.758789
NE,40.843238,-96.673401
MO,37.952772,-90.072121
MS,34.64963,-88.230574
ND,48.284656,-99.437257
MO,39.21628,-93.061679
MO,36.806985,-89.997066
IL,41.482869,-88.159872
IL,41.482869,-88.159872
IL,41.482869,-88.159872
IL,41.482869,-88.159872
MO,40.345751,-94.855157
AR,35.82041,-90.44264
SC,33.736189,-81.855982
MO,38.33179,-91.527321
MO,38.881292,-91.943394
IL,41.597838,-88.006633
IL,41.597838,-88.006633
IL,41.597838,-88.006633
IL,41.597838,-88.006633
IL,41.597838,-88.006633
IL,41.597838,-88.006633
MO,38.536215,-93.51626
TX,34.81124,-102.405706
MA,42.329188,-71.723944
TN,36.012304,-83.848689
OK,34.08445,-96.76851
MI,46.464614,-87.425775
NV,38.11354,-117.38118
OK,35.5121,-97.5549
CO,40.53397,-104.993791
AZ,32.35882,-111.089625
TX,32.756248,-101.946911
AL,32.503127,-87.820608
CO,38.449826,-105.15618
NV,41.982285,-114.672304
TX,28.4163,-99.2501
GA,32.124945,-81.387081
TX,30.455885,-97.663646
MS,34.964159,-89.82831
TN,36.550189,-87.383333
TX,32.324195,-102.512915
AL,34.482755,-87.278458
GA,31.769155,-84.462975
TX,32.757661,-96.987894
GA,31.138176,-83.442144
AR,33.82753,-93.39383
AZ,38.995129,-110.185162
KS,37.592933,-97.334505
TX,30.898024,-96.602878
IL,38.314911,-88.953071
IL,38.314911,-88.953071
IL,38.314911,-88.953071
NE,41.033419,-102.142824
MN,43.666381,-92.988931
MI,45.832952,-88.059571
MI,45.832952,-88.059571
MI,45.832952,-88.059571
OH,41.633628,-84.7653
TX,26.276644,-98.168844
AL,30.406446,-87.68397
CO,39.807224,-105.011641
UT,40.369734,-111.800066
IN,37.977476,-87.462161
TX,31.89876,-97.091415
MN,44.540599,-95.076588
OH,39.890646,-83.799962
TX,29.599212,-97.971387
CT,41.348445,-72.224142
MO,37.180598,-93.249245
MO,36.947005,-93.71943
SC,34.666159,-82.17697
TX,32.4893,-94.3571
GA,32.833157,-83.733207
MS,30.426303,-89.120839
IL,41.935963,-88.037807
IL,41.935963,-88.037807
IL,41.935963,-88.037807
GA,33.117955,-96.094553
MO,36.879908,-94.427612
LA,30.478381,-92.073696
VA,37.1829,-77.3163
NC,36.508918,-80.742334
CO,37.7488,-104.8337
WI,43.192592,-88.26232
SD,43.54265,-96.73103
WI,45.132701,-92.534661
SD,43.474263,-96.783413
GA,32.877702,-85.148422
AZ,35.265307,-99.640744
AZ,35.265307,-99.640744
GA,30.856266,-82.001624
AZ,36.915053,-113.837729
AL,34.734294,-86.634382
AZ,35.03708,-110.724318
AZ,35.222338,-112.478669
TX,33.796056,-96.555623
IA,38.806136,-82.370523
NE,40.642592,-96.938291
IA,41.719418,-93.576372
SC,33.367876,-79.270831
CT,41.26962,-72.97452
SC,33.00006,-80.09153
GA,33.072174,-83.251423
GA,33.50876,-82.44831
MO,38.578193,-92.190318
NM,32.889612,-105.960274
NE,40.690184,-99.379818
IL,41.117169,-88.413887
GA,33.668349,-84.326423
IL,41.32505,-87.822498
IL,41.32505,-87.822498
NY,44.002115,-75.921886
SC,33.007024,-80.105044
NM,35.529031,-108.763348
GA,34.214905,-85.104187
WI,44.8205,-87.3995
TX,32.0134,-97.0923
AL,30.802077,-88.10432
TX,35.19405,-101.839428
GA,33.196402,-84.282436
IN,39.900051,-86.049845
IN,42.279862,-84.93034
MS,30.467383,-89.687171
TX,32.489502,-94.354309
TX,37.34063,-91.84488
GA,30.839123,-83.944807
AL,34.721354,-87.668054
NY,43.068888,-75.752178
NY,43.068888,-75.752178
CT,41.911986,-72.612946
NY,43.251671,-76.720256
NY,43.251671,-76.720256
TX,0.0,0.0
CO,40.226127,-104.980226
IL,41.213993,-87.867359
IL,41.213993,-87.867359
TX,33.529465,-101.810247
SC,33.271971,-80.573598
SC,34.832937,-82.312759
SC,34.106978,-79.331278
TX,32.664559,-96.908135
TX,30.12163,-93.747811
TX,32.448475,-99.727587
GA,32.012632,-80.841658
IA,43.060921,-96.176056
IL,42.491432,-88.99413
IL,42.491432,-88.99413
IL,42.491432,-88.99413
OH,39.983,-81.7337
OH,41.101224,-80.831056
OH,39.96103,-83.37038
WY,41.784348,-107.26361
IL,41.581359,-88.122797
IL,41.581359,-88.122797
KS,38.034901,-97.324483
OK,35.578927,-97.445021
CO,39.775347,-104.989628
LA,30.210772,-90.953799
CO,37.312799,-108.608295
NY,43.08074,-78.990949
WA,48.9662,-122.710932
TX,31.749476,-84.500463
AZ,33.529889,-112.418513
AZ,33.529889,-112.418513
MN,43.666381,-92.988931
IA,43.431737,-96.175956
IL,41.818763,-89.473477
IL,41.818763,-89.473477
AR,35.069095,-91.92463
MA,42.12246,-72.58875
TX,30.50722,-99.776386
TN,36.15654,-86.78683
TX,28.036899,-97.484532
LA,32.88724,-93.859915
TX,33.291017,-96.98476
FL,29.659646,-81.288024
OK,36.15954,-95.928446
OK,36.045756,-95.751732
WI,45.407082,-91.734832
TX,32.362939,-97.773382
OK,33.794605,-97.138397
IL,40.171249,-88.316389
IL,40.171249,-88.316389
IL,40.171249,-88.316389
TX,35.159329,-101.875882
TX,30.894782,-97.566346
AL,32.384753,-86.322006
TX,27.607944,-99.498018
TX,31.404604,-102.352825
NM,32.435633,-103.174447
TX,32.447411,-99.700877
TX,31.688736,-102.30904
TX,32.447411,-99.700877
TX,31.426345,-103.494793
NM,32.725406,-103.174798
TX,31.197344,-101.467031
TX,32.75236,-100.917851
NM,32.287995,-104.101057
NM,32.725406,-103.174798
TX,32.979149,-102.819444
TX,30.136654,-102.386697
TX,32.184731,-101.473629
TX,31.22642,-101.933667
TX,31.914426,-102.189883
TX,31.67912,-102.160001
MS,31.139435,-89.375121
IL,41.631802,-88.202139
IL,41.631802,-88.202139
OK,41.818195,-70.551627
IN,40.04639,-86.806663
SC,33.962562,-80.420447
AL,33.217267,-87.18959
MS,33.760632,-90.716361
GA,30.93011,-84.605695
MT,46.599724,-112.028746
ID,43.496587,-112.052729
WY,44.293216,-105.504693
AZ,32.71502,-114.62425
TX,27.527573,-99.446917
IL,42.20683,-89.012508
IL,42.20683,-89.012508
IL,42.20683,-89.012508
IL,42.20683,-89.012508
TX,29.693552,-98.11284
TX,30.717498,-97.675386
SC,34.666159,-82.17697
AL,30.554725,-88.20814
TX,29.976755,-98.903588
GA,32.147642,-81.341726
OK,35.418356,-96.31543
AL,30.584876,-88.168912
AL,31.270769,-85.376734
TX,30.871914,-96.588121
TX,30.751482,-99.237144
TX,32.961254,-102.837913
IL,41.661734,-87.728469
IL,41.661734,-87.728469
FL,27.639729,-80.511918
TX,33.357547,-97.703826
OK,34.505696,-97.103507
TX,32.079224,-96.4537
TX,32.183484,-94.337853
NE,40.816951,-98.379613
NC,35.162316,-78.97137
TX,31.920396,-102.342255
TX,30.619417,-98.265949
TX,28.995736,-98.43244
CO,37.955857,-104.800019
TX,31.5728,-102.8914
NC,35.840673,-80.134677
NE,41.144591,-102.950074
UT,41.219996,-112.016424
UT,38.937067,-111.872907
KS,38.957064,-89.110419
ON,44.235048,-79.596963
ON,44.235048,-79.596963
ON,44.235048,-79.596963
ON,44.235048,-79.596963
ON,44.235048,-79.596963
GA,30.680712,-83.218989
OH,39.814644,-84.188945
MO,38.80653,-90.620632
MO,37.957985,-91.772654
OH,41.64233,-81.422459
MS,31.546134,-90.474031
MS,40.482777,-89.017216
SC,34.293563,-79.88037
MI,43.955778,-86.291252
MI,43.955778,-86.291252
MI,43.955778,-86.291252
OH,40.8288,-81.909134
WI,45.298856,-91.111125
GA,33.735224,-84.087653
TX,27.85069,-97.580979
